"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.091,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.091,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.085,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.076,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.077,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.074,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.076,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.075,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.072,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.068,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.064,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.061,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.057,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.058,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.058,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.057,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.051,
"LUX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.05,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.093,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.094,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.1,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.098,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.101,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.098,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.095,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.095,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.098,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.093,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.094,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.093,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.091,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.087,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.083,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.081,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.077,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.077,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.076,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.081,
"MEX","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.082,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.105,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.106,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.109,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.108,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.104,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.1,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.096,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.093,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.095,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.101,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.092,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.093,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.092,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.085,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.085,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.085,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.083,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.08,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.077,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.077,
"NLD","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.075,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.144,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.137,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.129,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.127,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.12,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.117,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.114,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.116,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.118,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.12,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.118,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.121,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.12,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.122,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.119,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.113,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.109,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.104,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.105,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.103,
"NZL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.101,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.107,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.098,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.105,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.107,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.107,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.105,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.095,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.111,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.11,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.114,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.096,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.104,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.109,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.093,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.095,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.089,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.093,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.091,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.084,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.084,
"NOR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.088,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.146,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.142,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.141,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.135,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.132,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.131,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.121,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.118,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.111,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.114,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.109,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.104,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.103,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.096,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.093,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.094,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.094,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.094,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.086,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.086,
"POL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.086,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.082,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.084,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.083,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.084,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.085,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.08,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.078,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.076,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.077,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.073,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.073,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.071,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.072,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.07,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.072,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.07,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.07,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.066,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.064,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.064,
"PRT","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.06,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.204,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.197,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.186,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.174,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.167,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.153,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.132,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.128,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.124,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.125,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.118,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.111,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.112,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.103,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.101,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.099,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.102,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.098,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.094,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.095,
"SVK","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.099,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.091,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.091,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.092,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.093,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.091,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.088,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.086,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.082,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.079,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.079,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.078,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.08,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.076,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.073,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.073,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.071,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.073,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.071,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.068,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.068,
"ESP","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.068,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.144,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.144,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.138,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.137,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.13,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.121,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.117,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.116,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.111,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.118,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.112,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.114,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.111,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.105,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.093,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.098,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.098,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.098,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.094,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.088,
"SWE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.088,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.063,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.061,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.061,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.06,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.058,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.058,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.053,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.054,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.055,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.052,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.049,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.049,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.05,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.046,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.044,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.042,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.042,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.041,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.041,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.04,
"CHE","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.038,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.077,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.076,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.077,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.072,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.068,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.071,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.073,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.071,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.074,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.074,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.07,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.07,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.063,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.062,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.064,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.065,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.065,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.062,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.063,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.062,
"TUR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.06,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.1,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.097,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.096,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.092,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.09,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.087,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.082,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.081,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.079,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.08,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.074,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.074,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.072,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.066,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.065,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.062,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.06,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.058,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.056,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.056,
"GBR","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.056,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.161,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.16,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.156,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.153,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.149,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.143,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.143,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.139,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.136,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.135,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.131,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.126,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.126,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.125,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.12,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.117,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.114,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.114,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.111,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.106,
"USA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.103,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.102,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.1,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.101,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.099,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.098,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.095,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.091,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.09,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.089,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.091,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.085,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.085,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.084,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.079,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.078,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.077,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.076,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.074,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.071,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.071,
"OEU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",0.07,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.095,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.1,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.092,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.096,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.091,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.084,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.076,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.073,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.072,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.069,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.071,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.063,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.072,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.071,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.065,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",0.065,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2017",0.066,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2018",0.063,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2019",0.061,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2020",0.059,
"ALB","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2021",,"L"
"DZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.095,
"DZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.096,
"DZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.095,
"DZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.092,
"DZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.091,
"DZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.095,
"DZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.098,
"DZA","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.097,
